Date,baro.pressure_psi,total.pressure_psi,temp.ref_F,water.level.above.sensor,ID
2019-12-08 16:30:00,12.3708,12.3836,49.759,0.03,CM1W
2019-12-08 17:00:00,12.3732,12.3872,46.908,0.032,CM1W
2019-12-08 17:30:00,12.3751,12.3933,46.008,0.042,CM1W
2019-12-08 18:00:00,12.3794,12.3958,45.648,0.038,CM1W
2019-12-08 18:30:00,12.3838,12.3974,45.648,0.031,CM1W
2019-12-08 19:00:00,12.3883,12.3986,45.466,0.024,CM1W
2019-12-08 19:30:00,12.3898,12.4029,45.466,0.03,CM1W
2019-12-08 20:00:00,12.3893,12.4088,45.466,0.045,CM1W
2019-12-08 20:30:00,12.3946,12.4132,45.466,0.043,CM1W
2019-12-08 21:00:00,12.4012,12.4147,45.466,0.031,CM1W
2019-12-08 21:30:00,12.4046,12.4162,45.466,0.027,CM1W
2019-12-08 22:00:00,12.4046,12.4206,45.466,0.037,CM1W
2019-12-08 22:30:00,12.409,12.4249,45.466,0.037,CM1W
2019-12-08 23:00:00,12.4119,12.4264,45.466,0.033,CM1W
2019-12-08 23:30:00,12.4164,12.4264,45.466,0.023,CM1W
2019-12-09 00:00:00,12.4212,12.4264,45.466,0.012,CM1W
2019-12-09 00:30:00,12.4194,12.4249,45.466,0.013,CM1W
2019-12-09 01:00:00,12.4184,12.4177,45.466,-0.002,CM1W
2019-12-09 01:30:00,12.4187,12.4235,45.466,0.011,CM1W
2019-12-09 02:00:00,12.4122,12.4263,45.286,0.033,CM1W
2019-12-09 02:30:00,12.4162,12.423400000000001,45.286,0.017,CM1W
2019-12-09 03:00:00,12.4187,12.4203,45.286,0.004,CM1W
2019-12-09 03:30:00,12.417,12.4248,45.286,0.018,CM1W
2019-12-09 04:00:00,12.4148,12.4189,45.286,0.009,CM1W
2019-12-09 04:30:00,12.4176,12.4174,45.286,-0,CM1W
2019-12-09 05:00:00,12.4117,12.4218,45.286,0.023,CM1W
2019-12-09 05:30:00,12.41,12.4248,45.286,0.034,CM1W
2019-12-09 06:00:00,12.4155,12.4277,45.286,0.028,CM1W
2019-12-09 06:30:00,12.4158,12.4263,45.286,0.024,CM1W
2019-12-09 07:00:00,12.4205,12.4263,45.286,0.013,CM1W
2019-12-09 07:30:00,12.4218,12.4306,45.286,0.02,CM1W
2019-12-09 08:00:00,12.4197,12.435,45.286,0.035,CM1W
2019-12-09 08:30:00,12.4268,12.435,45.286,0.019,CM1W
2019-12-09 09:00:00,12.4289,12.4366,45.286,0.018,CM1W
2019-12-09 09:30:00,12.431,12.4409,45.286,0.023,CM1W
2019-12-09 10:00:00,12.4319,12.4467,45.286,0.034,CM1W
2019-12-09 10:30:00,12.4367,12.4483,45.286,0.027,CM1W
2019-12-09 11:00:00,12.44,12.4438,45.286,0.009,CM1W
2019-12-09 11:30:00,12.4454,12.4453,45.286,-0,CM1W
2019-12-09 12:00:00,12.4409,12.4395,45.286,-0.003,CM1W
2019-12-09 12:30:00,12.4373,12.435,45.286,-0.005,CM1W
2019-12-09 13:00:00,12.4345,12.4277,45.286,-0.016,CM1W
2019-12-09 13:30:00,12.4276,12.4277,45.286,0,CM1W
2019-12-09 14:00:00,12.4231,12.423400000000001,45.286,0.001,CM1W
2019-12-09 14:30:00,12.4187,12.4263,45.286,0.018,CM1W
2019-12-09 15:00:00,12.4147,12.4292,45.286,0.033,CM1W
2019-12-09 15:30:00,12.4202,12.4292,45.286,0.021,CM1W
2019-12-09 16:00:00,12.4209,12.4306,45.286,0.022,CM1W
2019-12-09 16:30:00,12.4207,12.435,45.286,0.033,CM1W
2019-12-09 17:00:00,12.4212,12.4366,45.286,0.036,CM1W
2019-12-09 17:30:00,12.4274,12.4409,45.286,0.031,CM1W
2019-12-09 18:00:00,12.4294,12.4453,45.286,0.037,CM1W
2019-12-09 18:30:00,12.4328,12.4483,45.286,0.036,CM1W
2019-12-09 19:00:00,12.4361,12.4527,45.286,0.038,CM1W
2019-12-09 19:30:00,12.4415,12.4538,45.104,0.028,CM1W
2019-12-09 20:00:00,12.4448,12.4554,45.104,0.024,CM1W
2019-12-09 20:30:00,12.4441,12.4583,45.104,0.033,CM1W
2019-12-09 21:00:00,12.4492,12.4569,45.104,0.018,CM1W
2019-12-09 21:30:00,12.4529,12.4583,45.104,0.012,CM1W
2019-12-09 22:00:00,12.4522,12.4627,45.104,0.024,CM1W
2019-12-09 22:30:00,12.4529,12.4598,45.104,0.016,CM1W
2019-12-09 23:00:00,12.4563,12.4612,45.104,0.011,CM1W
2019-12-09 23:30:00,12.455,12.4612,45.104,0.014,CM1W
2019-12-10 00:00:00,12.4586,12.4627,45.104,0.009,CM1W
2019-12-10 00:30:00,12.4566,12.4554,45.104,-0.003,CM1W
2019-12-10 01:00:00,12.4571,12.4627,45.104,0.013,CM1W
2019-12-10 01:30:00,12.4503,12.4656,45.104,0.035,CM1W
2019-12-10 02:00:00,12.4554,12.4627,45.104,0.017,CM1W
2019-12-10 02:30:00,12.4599,12.4641,45.104,0.01,CM1W
2019-12-10 03:00:00,12.4596,12.4627,45.104,0.007,CM1W
2019-12-10 03:30:00,12.4596,12.4612,45.104,0.004,CM1W
2019-12-10 04:00:00,12.4606,12.4612,45.104,0.001,CM1W
2019-12-10 04:30:00,12.4598,12.4598,45.104,0,CM1W
2019-12-10 05:00:00,12.4589,12.4612,45.104,0.005,CM1W
2019-12-10 05:30:00,12.4561,12.4627,45.104,0.015,CM1W
2019-12-10 06:00:00,12.4574,12.4598,45.104,0.006,CM1W
2019-12-10 06:30:00,12.4585,12.4612,45.104,0.006,CM1W
2019-12-10 07:00:00,12.4567,12.4656,45.104,0.021,CM1W
2019-12-10 07:30:00,12.456,12.4598,45.104,0.009,CM1W
2019-12-10 08:00:00,12.4598,12.4598,45.104,0,CM1W
2019-12-10 08:30:00,12.4558,12.4701,45.104,0.033,CM1W
2019-12-10 09:00:00,12.4558,12.4701,45.104,0.033,CM1W
2019-12-10 09:30:00,12.4638,12.467,45.104,0.007,CM1W
2019-12-10 10:00:00,12.4667,12.4715,45.104,0.011,CM1W
2019-12-10 10:30:00,12.4628,12.467,45.104,0.01,CM1W
2019-12-10 11:00:00,12.4672,12.4656,45.104,-0.004,CM1W
2019-12-10 11:30:00,12.4645,12.4569,45.104,-0.018,CM1W
2019-12-10 12:00:00,12.4605,12.4492,44.922,-0.026,CM1W
2019-12-10 12:30:00,12.4509,12.4463,44.922,-0.011,CM1W
2019-12-10 13:00:00,12.4444,12.4421,45.104,-0.005,CM1W
2019-12-10 13:30:00,12.4405,12.4345,44.922,-0.014,CM1W
2019-12-10 14:00:00,12.4393,12.4376,44.922,-0.004,CM1W
2019-12-10 14:30:00,12.429,12.436,44.922,0.016,CM1W
2019-12-10 15:00:00,12.429,12.436,44.922,0.016,CM1W
2019-12-10 15:30:00,12.4299,12.4405,44.922,0.024,CM1W
2019-12-10 16:00:00,12.4283,12.4434,44.922,0.035,CM1W
2019-12-10 16:30:00,12.4302,12.4376,44.922,0.017,CM1W
2019-12-10 17:00:00,12.4339,12.4376,44.922,0.009,CM1W
2019-12-10 17:30:00,12.4318,12.4331,44.922,0.003,CM1W
2019-12-10 18:00:00,12.4299,12.4302,44.922,0.001,CM1W
2019-12-10 18:30:00,12.426,12.4287,44.922,0.006,CM1W
2019-12-10 19:00:00,12.4235,12.4345,44.922,0.025,CM1W
2019-12-10 19:30:00,12.4205,12.436,44.922,0.036,CM1W
2019-12-10 20:00:00,12.4276,12.4376,44.922,0.023,CM1W
2019-12-10 20:30:00,12.4303,12.4345,44.922,0.01,CM1W
2019-12-10 21:00:00,12.4313,12.4331,44.922,0.004,CM1W
2019-12-10 21:30:00,12.428,12.4434,44.922,0.036,CM1W
2019-12-10 22:00:00,12.4235,12.4448,44.922,0.049,CM1W
2019-12-10 22:30:00,12.4351,12.4463,44.922,0.026,CM1W
2019-12-10 23:00:00,12.4354,12.4477,44.922,0.028,CM1W
2019-12-10 23:30:00,12.4379,12.4492,44.922,0.026,CM1W
2019-12-11 00:00:00,12.4416,12.4448,44.922,0.007,CM1W
2019-12-11 00:30:00,12.4412,12.4434,44.922,0.005,CM1W
2019-12-11 01:00:00,12.4374,12.4463,44.922,0.021,CM1W
2019-12-11 01:30:00,12.4371,12.4448,44.922,0.018,CM1W
2019-12-11 02:00:00,12.4381,12.4448,44.922,0.015,CM1W
2019-12-11 02:30:00,12.4381,12.4405,44.922,0.006,CM1W
2019-12-11 03:00:00,12.4381,12.4434,44.922,0.012,CM1W
2019-12-11 03:30:00,12.4357,12.4434,44.922,0.018,CM1W
2019-12-11 04:00:00,12.4357,12.4434,44.922,0.018,CM1W
2019-12-11 04:30:00,12.4357,12.4448,44.922,0.021,CM1W
2019-12-11 05:00:00,12.4357,12.4419,44.922,0.014,CM1W
2019-12-11 05:30:00,12.4371,12.4434,44.922,0.015,CM1W
2019-12-11 06:00:00,12.4344,12.4477,44.922,0.031,CM1W
2019-12-11 06:30:00,12.4344,12.4508,44.922,0.038,CM1W
2019-12-11 07:00:00,12.4412,12.4477,44.922,0.015,CM1W
2019-12-11 07:30:00,12.4426,12.4508,44.922,0.019,CM1W
2019-12-11 08:00:00,12.4405,12.4463,44.922,0.013,CM1W
2019-12-11 08:30:00,12.4437,12.4522,44.922,0.02,CM1W
2019-12-11 09:00:00,12.4389,12.4595,44.922,0.048,CM1W
2019-12-11 09:30:00,12.4482,12.458,44.922,0.023,CM1W
2019-12-11 10:00:00,12.4534,12.4696,44.742,0.037,CM1W
2019-12-11 10:30:00,12.4534,12.4711,44.742,0.041,CM1W
2019-12-11 11:00:00,12.4651,12.4593,44.742,-0.013,CM1W
2019-12-11 11:30:00,12.4661,12.4519,44.742,-0.033,CM1W
2019-12-11 12:00:00,12.4544,12.4476,44.742,-0.016,CM1W
2019-12-11 12:30:00,12.4477,12.4402,44.742,-0.017,CM1W
2019-12-11 13:00:00,12.4406,12.4373,44.742,-0.008,CM1W
2019-12-11 13:30:00,12.4339,12.4329,44.742,-0.002,CM1W
2019-12-11 14:00:00,12.4294,12.4329,44.742,0.008,CM1W
2019-12-11 14:30:00,12.4242,12.4313,44.742,0.016,CM1W
2019-12-11 15:00:00,12.426,12.4329,44.742,0.016,CM1W
2019-12-11 15:30:00,12.4264,12.4329,44.742,0.015,CM1W
2019-12-11 16:00:00,12.4242,12.4313,44.742,0.016,CM1W
2019-12-11 16:30:00,12.4225,12.4313,44.742,0.02,CM1W
2019-12-11 17:00:00,12.4245,12.4226,44.742,-0.004,CM1W
2019-12-11 17:30:00,12.4245,12.4284,44.742,0.009,CM1W
2019-12-11 18:00:00,12.4132,12.4241,44.742,0.025,CM1W
2019-12-11 18:30:00,12.4186,12.427,44.742,0.019,CM1W
2019-12-11 19:00:00,12.4155,12.4299,44.742,0.033,CM1W
2019-12-11 19:30:00,12.4176,12.4344,44.742,0.039,CM1W
