Date,baro.pressure_psi,total.pressure_psi,temp.ref_F,water.level.above.sensor,ID
2019-12-09 12:00:00,12.3579,12.5346,47.266,0.408,RCW1
2019-12-09 12:30:00,12.3584,12.5271,47.266,0.389,RCW1
2019-12-09 13:00:00,12.3591,12.5233,47.088,0.379,RCW1
2019-12-09 13:30:00,12.3463,12.5188,47.088,0.398,RCW1
2019-12-09 14:00:00,12.3514,12.5172,47.088,0.383,RCW1
2019-12-09 14:30:00,12.3384,12.5188,47.088,0.416,RCW1
2019-12-09 15:00:00,12.3408,12.5202,47.088,0.414,RCW1
2019-12-09 15:30:00,12.3436,12.5202,47.088,0.407,RCW1
2019-12-09 16:00:00,12.3471,12.5233,47.088,0.407,RCW1
2019-12-09 16:30:00,12.3459,12.5263,47.088,0.416,RCW1
2019-12-09 17:00:00,12.3488,12.5279,47.088,0.413,RCW1
2019-12-09 17:30:00,12.3489,12.5279,47.088,0.413,RCW1
2019-12-09 18:00:00,12.3492,12.5326,47.088,0.423,RCW1
2019-12-09 18:30:00,12.3521,12.5371,47.088,0.427,RCW1
2019-12-09 19:00:00,12.3537,12.5371,47.088,0.423,RCW1
2019-12-09 19:30:00,12.3526,12.5401,47.088,0.433,RCW1
2019-12-09 20:00:00,12.36,12.5432,47.088,0.423,RCW1
2019-12-09 20:30:00,12.3627,12.5432,47.088,0.416,RCW1
2019-12-09 21:00:00,12.3649,12.5478,47.088,0.422,RCW1
2019-12-09 21:30:00,12.3637,12.5478,47.088,0.425,RCW1
2019-12-09 22:00:00,12.3756,12.5508,47.088,0.404,RCW1
2019-12-09 22:30:00,12.3697,12.5508,47.088,0.418,RCW1
2019-12-09 23:00:00,12.3769,12.5523,47.088,0.405,RCW1
2019-12-09 23:30:00,12.3706,12.5508,47.088,0.416,RCW1
2019-12-10 00:00:00,12.3693,12.5523,47.088,0.422,RCW1
2019-12-10 00:30:00,12.3719,12.5508,47.088,0.413,RCW1
2019-12-10 01:00:00,12.3751,12.5462,47.088,0.395,RCW1
2019-12-10 01:30:00,12.3732,12.5555,47.088,0.421,RCW1
2019-12-10 02:00:00,12.3665,12.5555,47.088,0.436,RCW1
2019-12-10 02:30:00,12.3743,12.5539,47.088,0.414,RCW1
2019-12-10 03:00:00,12.3782,12.5585,47.088,0.416,RCW1
2019-12-10 03:30:00,12.373,12.5523,47.088,0.414,RCW1
2019-12-10 04:00:00,12.3775,12.5539,47.088,0.407,RCW1
